covariate,0
log_days_of_cover,0.7588691132411542
seasonality_index,-0.2669495623632444
Intercept,0.2666857006387469
store_stockout_rate_90d,0.238496486020774
zonecat_SOUTH,0.18972684861740843
log_start_stock,0.15796448526498166
log_trailing_demand,-0.14735210055121678
zonecat_WEST,0.0928669193081987
prior_stockout_rate,-0.06582179195689773
size_extremity,0.06415875529089872
zonecat_NORTH,0.061270471717070125
intermittency,0.051359255109964
prior_stockouts_90d,0.050838672640589035
tier_rank,0.04854221369115566
promo_days_ahead,-0.04513326293199832
demand_cv,-0.04487469796607753
demand_acceleration,-0.0337081529835228
prodcat_PREMIUM_OPEN,0.02858804654251505
log_price,0.026735453417190178
prodcat_CLOSE,0.01931523424434228
prodcat_OPEN,0.01894107333258544
size_run_completeness,0.017888660205992248
holiday_days_ahead,-0.015517986757102715
log_dc_stock,0.01245514056854573
forecast_vs_trailing,-0.011856180870783165
prodcat_PREMIUM_CLOSE,-0.009496547825360791
days_since_last_receipt,-0.007510732639162946
starts_on_weekend,0.004008732535457645
prodcat_GIRLS_OPEN,0.0035276292476390243
intransit_units,-0.001907515601134679
open_order_qty,-0.0012111389082298956
lead_time,0.0005636221997031211
forecast_units_month,5.926583034720097e-05
